Latitude (decimal degrees):	53.367
Longitude (decimal degrees):	7.206
Elevation (m):	7
Radiation database:	PVGIS-SARAH3


Slope: 23 deg. 
Azimuth: -10 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230808:1211,665.09,807.58,52.22,16.84,7.1,0.0
20230808:1311,495.41,602.15,48.5,17.57,6.83,0.0
20230808:1411,373.86,456.4,42.2,17.64,7.03,0.0
20230808:1511,447.32,540.9,34.33,16.67,7.38,0.0
20230808:1611,272.14,346.65,25.66,16.55,7.72,0.0
20230808:1711,103.96,156.79,16.73,16.11,6.69,0.0
20230808:1811,26.22,46.16,7.95,15.52,6.0,0.0
20230808:1911,0.0,0.0,0.0,14.94,5.38,0.0
20230808:2011,0.0,0.0,0.0,14.31,4.9,0.0
20230808:2111,0.0,0.0,0.0,13.73,4.48,0.0
20230808:2211,0.0,0.0,0.0,13.37,3.93,0.0
20230808:2311,0.0,0.0,0.0,12.99,3.59,0.0
20230809:0011,0.0,0.0,0.0,12.66,3.38,0.0
20230809:0111,0.0,0.0,0.0,12.23,3.24,0.0
20230809:0211,0.0,0.0,0.0,11.9,3.38,0.0
20230809:0311,0.0,0.0,0.0,12.02,3.31,0.0
20230809:0411,0.0,0.0,0.0,11.82,3.31,0.0
20230809:0511,46.13,89.46,8.98,12.09,3.17,0.0
20230809:0611,208.36,276.16,17.81,13.42,3.03,0.0
20230809:0711,405.62,496.74,26.73,14.85,3.45,0.0
20230809:0811,554.44,675.47,35.32,16.04,4.0,0.0
20230809:0911,613.77,750.9,43.0,17.14,4.97,0.0
20230809:1011,632.05,777.11,48.96,17.32,4.97,0.0
20230809:1111,330.85,409.81,52.21,18.22,5.45,0.0
20230809:1211,444.32,547.24,51.94,18.78,5.59,0.0
20230809:1311,538.15,662.22,48.22,18.98,5.52,0.0
20230809:1411,419.57,515.84,41.94,18.63,5.24,0.0
20230809:1511,465.5,572.23,34.08,18.29,5.03,0.0
20230809:1611,278.82,361.09,25.42,17.71,4.55,0.0
20230809:1711,100.33,158.43,16.49,17.18,4.0,0.0
20230809:1811,28.23,48.99,7.7,16.42,3.24,0.0
20230809:1911,0.0,0.0,0.0,15.73,2.55,0.0
20230809:2011,0.0,0.0,0.0,14.62,2.07,0.0
20230809:2111,0.0,0.0,0.0,13.96,1.86,0.0
20230809:2211,0.0,0.0,0.0,13.55,1.79,0.0
20230809:2311,0.0,0.0,0.0,13.06,1.93,0.0
20230810:0011,0.0,0.0,0.0,13.04,2.07,0.0
20230810:0111,0.0,0.0,0.0,12.97,2.28,0.0
20230810:0211,0.0,0.0,0.0,12.94,2.34,0.0
20230810:0311,0.0,0.0,0.0,12.81,2.28,0.0
20230810:0411,0.0,0.0,0.0,12.78,2.14,0.0
20230810:0511,25.79,45.92,8.77,13.08,1.86,0.0
20230810:0611,112.73,152.55,17.61,13.84,1.72,0.0
20230810:0711,297.39,370.57,26.53,15.27,1.59,0.0
20230810:0811,437.34,539.9,35.1,15.87,1.86,0.0
20230810:0911,631.82,795.18,42.76,16.58,1.86,0.0
20230810:1011,708.9,904.32,48.7,17.1,2.0,0.0
20230810:1111,756.18,972.54,51.93,17.73,2.21,0.0
20230810:1211,448.65,562.66,51.65,18.86,2.48,0.0
20230810:1311,356.79,448.26,47.94,19.92,3.03,0.0
20230810:1411,194.57,252.24,41.67,20.35,3.03,0.0
20230810:1511,130.97,176.27,33.83,20.35,2.41,0.0
20230810:1611,77.18,111.31,25.17,20.33,2.14,0.0
20230810:1711,56.51,86.22,16.24,20.12,1.72,0.0
20230810:1811,18.02,35.8,7.45,19.49,1.24,0.0
20230810:1911,0.0,0.0,0.0,18.26,1.1,0.0
20230810:2011,0.0,0.0,0.0,16.96,1.59,0.0
20230810:2111,0.0,0.0,0.0,16.01,1.79,0.0
20230810:2211,0.0,0.0,0.0,15.5,1.79,0.0
20230810:2311,0.0,0.0,0.0,15.14,1.86,0.0
20230811:0011,0.0,0.0,0.0,15.25,1.93,0.0
20230811:0111,0.0,0.0,0.0,15.1,2.21,0.0
20230811:0211,0.0,0.0,0.0,15.11,2.41,0.0
20230811:0311,0.0,0.0,0.0,15.42,2.48,0.0
20230811:0411,0.0,0.0,0.0,15.46,2.48,0.0
20230811:0511,40.62,76.13,8.56,15.78,2.41,0.0
20230811:0611,186.5,252.59,17.4,16.67,2.34,0.0
20230811:0711,371.39,464.15,26.32,18.36,2.9,0.0
20230811:0811,531.81,663.76,34.88,20.11,3.24,0.0
20230811:0911,662.09,839.79,42.52,21.67,3.59,0.0
20230811:1011,718.24,921.85,48.44,22.89,3.86,0.0
20230811:1111,750.92,972.42,51.64,23.91,4.0,0.0
20230811:1211,679.26,876.69,51.35,24.71,4.0,0.0
20230811:1311,624.49,802.9,47.65,25.32,4.0,0.0
20230811:1411,526.03,672.62,41.4,25.75,3.93,0.0
20230811:1511,335.81,432.62,33.56,25.87,3.79,0.0
20230811:1611,194.57,262.45,24.91,25.39,3.1,0.0
20230811:1711,48.26,76.99,15.98,24.41,2.48,0.0
20230811:1811,11.89,27.32,7.19,23.1,2.21,0.0
20230811:1911,0.0,0.0,0.0,22.36,2.34,0.0
20230811:2011,0.0,0.0,0.0,21.09,2.21,0.0
20230811:2111,0.0,0.0,0.0,20.22,1.79,0.0
20230811:2211,0.0,0.0,0.0,19.64,1.52,0.0
20230811:2311,0.0,0.0,0.0,18.91,1.17,0.0
20230812:0011,0.0,0.0,0.0,18.56,1.17,0.0
20230812:0111,0.0,0.0,0.0,18.18,1.72,0.0
20230812:0211,0.0,0.0,0.0,18.35,1.86,0.0
20230812:0311,0.0,0.0,0.0,18.44,2.14,0.0
20230812:0411,0.0,0.0,0.0,18.42,2.21,0.0
20230812:0511,36.54,67.22,8.35,18.25,2.21,0.0
20230812:0611,48.65,75.5,17.19,18.55,2.14,0.0
20230812:0711,51.45,79.37,26.11,19.84,2.48,0.0
20230812:0811,40.53,65.82,34.66,20.77,3.31,0.0
20230812:0911,82.61,118.09,42.28,21.07,3.45,0.0
20230812:1011,54.45,83.24,48.17,20.25,2.62,0.0
20230812:1111,50.01,77.43,51.35,19.18,1.66,0.0
20230812:1211,265.33,340.28,51.05,18.87,0.55,0.0
20230812:1311,99.46,138.41,47.36,20.27,1.86,0.0
20230812:1411,296.11,374.24,41.12,20.54,3.24,0.0
20230812:1511,392.46,491.9,33.3,21.09,4.07,0.0
20230812:1611,255.16,337.35,24.65,20.96,4.76,0.0
20230812:1711,86.2,147.41,15.72,20.48,4.62,0.0
20230812:1811,21.47,40.51,6.93,19.51,3.93,0.0
20230812:1911,0.0,0.0,0.0,18.42,3.03,0.0
20230812:2011,0.0,0.0,0.0,17.41,2.76,0.0
20230812:2111,0.0,0.0,0.0,16.84,2.69,0.0
20230812:2211,0.0,0.0,0.0,16.42,2.83,0.0
20230812:2311,0.0,0.0,0.0,16.14,3.1,0.0
20230813:0011,0.0,0.0,0.0,16.16,3.31,0.0
20230813:0111,0.0,0.0,0.0,15.89,3.38,0.0
20230813:0211,0.0,0.0,0.0,15.71,3.45,0.0
20230813:0311,0.0,0.0,0.0,15.56,3.52,0.0
20230813:0411,0.0,0.0,0.0,15.65,3.59,0.0
20230813:0511,30.78,55.03,8.13,15.73,3.72,0.0
20230813:0611,53.28,80.52,16.98,16.32,3.45,0.0
20230813:0711,204.61,259.69,25.89,17.43,4.41,0.0
20230813:0811,481.32,587.99,34.43,18.65,5.45,0.0
20230813:0911,574.15,706.82,42.03,19.54,5.45,0.0
20230813:1011,509.17,630.04,47.9,20.28,5.52,0.0
20230813:1111,280.64,354.71,51.05,20.96,5.24,0.0
20230813:1211,400.16,500.97,50.75,21.45,4.9,0.0
20230813:1311,220.01,283.12,47.07,21.6,4.83,0.0
20230813:1411,246.74,314.63,40.84,21.44,4.76,0.0
20230813:1511,101.85,141.32,33.03,21.18,4.28,0.0
20230813:1611,217.43,286.98,24.39,20.72,3.31,0.0
20230813:1711,88.58,141.73,15.46,20.44,2.48,0.0
20230813:1811,22.1,41.45,6.66,19.77,1.72,0.0
20230813:1911,0.0,0.0,0.0,19.24,1.66,0.0
20230813:2011,0.0,0.0,0.0,18.42,1.24,0.0
20230813:2111,0.0,0.0,0.0,17.89,1.38,0.0
20230813:2211,0.0,0.0,0.0,17.27,1.72,0.0
20230813:2311,0.0,0.0,0.0,16.8,1.86,0.0
20230814:0011,0.0,0.0,0.0,16.33,1.93,0.0
20230814:0111,0.0,0.0,0.0,15.97,2.0,0.0
20230814:0211,0.0,0.0,0.0,15.55,2.07,0.0
20230814:0311,0.0,0.0,0.0,15.09,1.93,0.0
20230814:0411,0.0,0.0,0.0,14.47,2.0,0.0
20230814:0511,21.22,40.16,7.92,14.42,1.93,0.0
20230814:0611,87.21,122.34,16.77,15.77,1.72,0.0
20230814:0711,150.51,197.87,25.68,18.1,2.0,0.0
20230814:0811,434.67,543.46,34.21,19.45,2.34,0.0
20230814:0911,655.14,837.1,41.79,20.85,2.55,0.0
20230814:1011,699.62,906.09,47.62,22.04,2.62,0.0
20230814:1111,698.19,906.04,50.75,22.99,2.97,0.0
20230814:1211,727.07,946.18,50.44,23.54,3.17,0.0
20230814:1311,473.96,604.29,46.76,23.88,3.31,0.0
20230814:1411,495.54,631.09,40.55,24.11,3.31,0.0
20230814:1511,413.36,529.34,32.75,24.37,3.1,0.0
20230814:1611,252.29,343.33,24.12,24.27,2.41,0.0
20230814:1711,79.66,142.4,15.19,23.94,1.72,0.0
20230814:1811,19.7,38.62,6.39,22.82,1.17,0.0
20230814:1911,0.0,0.0,0.0,21.55,1.93,0.0
20230814:2011,0.0,0.0,0.0,20.04,2.21,0.0
20230814:2111,0.0,0.0,0.0,19.21,1.86,0.0
20230814:2211,0.0,0.0,0.0,18.52,2.07,0.0
20230814:2311,0.0,0.0,0.0,18.41,2.07,0.0
20230815:0011,0.0,0.0,0.0,18.18,2.28,0.0
20230815:0111,0.0,0.0,0.0,18.06,2.41,0.0
20230815:0211,0.0,0.0,0.0,18.04,2.48,0.0
20230815:0311,0.0,0.0,0.0,18.0,2.34,0.0
20230815:0411,0.0,0.0,0.0,17.94,2.28,0.0
20230815:0511,0.77,7.74,7.7,18.01,2.21,0.0
20230815:0611,85.45,121.71,16.56,18.7,2.48,0.0
20230815:0711,300.4,377.76,25.46,19.13,3.31,0.0
20230815:0811,506.47,628.82,33.98,19.73,3.52,0.0
20230815:0911,584.27,729.06,41.54,20.93,4.41,0.0
20230815:1011,566.24,709.65,47.35,21.99,4.9,0.0
20230815:1111,422.66,531.08,50.45,22.72,5.17,0.0
20230815:1211,438.6,551.57,50.13,22.95,5.1,0.0
20230815:1311,245.26,315.14,46.46,22.75,4.62,0.0
20230815:1411,60.97,91.95,40.26,22.23,4.07,0.0
20230815:1511,92.62,130.67,32.47,21.96,3.86,0.0
20230815:1611,117.52,161.05,23.85,21.37,3.31,0.0
20230815:1711,82.59,128.15,14.92,20.76,2.9,0.0
20230815:1811,17.99,35.8,6.11,19.92,2.14,0.0
20230815:1911,0.0,0.0,0.0,18.6,2.0,0.0
20230815:2011,0.0,0.0,0.0,17.53,1.79,0.0
20230815:2111,0.0,0.0,0.0,16.16,1.52,0.0
20230815:2211,0.0,0.0,0.0,15.32,1.45,0.0
20230815:2311,0.0,0.0,0.0,14.48,1.59,0.0
20230816:0011,0.0,0.0,0.0,13.8,1.79,0.0
20230816:0111,0.0,0.0,0.0,13.35,1.79,0.0
20230816:0211,0.0,0.0,0.0,13.15,1.79,0.0
20230816:0311,0.0,0.0,0.0,12.89,1.79,0.0
20230816:0411,0.0,0.0,0.0,12.81,1.72,0.0
20230816:0511,34.13,66.93,7.48,13.85,1.17,0.0
20230816:0611,157.16,214.33,16.34,15.73,0.48,0.0
20230816:0711,241.3,307.27,25.24,16.8,0.55,0.0
20230816:0811,498.69,631.7,33.75,18.14,0.9,0.0
20230816:0911,547.22,701.97,41.28,19.3,0.97,0.0
20230816:1011,517.53,664.12,47.07,20.23,1.24,0.0
20230816:1111,700.04,921.62,50.14,21.14,1.52,0.0
20230816:1211,702.25,920.49,49.81,21.62,1.86,0.0
20230816:1311,563.25,722.58,46.15,22.0,2.21,0.0
20230816:1411,473.75,599.56,39.96,22.04,2.83,0.0
20230816:1511,404.24,510.66,32.19,21.66,3.31,0.0
20230816:1611,247.07,329.34,23.57,20.84,3.86,0.0
20230816:1711,77.74,139.94,14.64,19.65,4.0,0.0
20230816:1811,17.48,34.86,5.83,18.43,3.66,0.0
20230816:1911,0.0,0.0,0.0,17.51,3.24,0.0
20230816:2011,0.0,0.0,0.0,16.62,3.1,0.0
20230816:2111,0.0,0.0,0.0,15.96,3.03,0.0
20230816:2211,0.0,0.0,0.0,15.54,3.03,0.0
20230816:2311,0.0,0.0,0.0,15.38,3.1,0.0
20230817:0011,0.0,0.0,0.0,15.44,3.17,0.0
20230817:0111,0.0,0.0,0.0,15.46,3.38,0.0
20230817:0211,0.0,0.0,0.0,15.45,3.66,0.0
20230817:0311,0.0,0.0,0.0,15.49,3.59,0.0
20230817:0411,0.0,0.0,0.0,15.43,3.86,0.0
20230817:0511,32.35,68.37,7.25,15.5,3.72,0.0
20230817:0611,181.07,246.22,16.12,16.14,4.07,0.0
20230817:0711,167.13,214.73,25.02,16.45,4.62,0.0
20230817:0811,178.38,228.1,33.51,16.84,4.62,0.0
20230817:0911,109.47,148.09,41.03,17.56,4.69,0.0
20230817:1011,392.89,483.99,46.78,18.3,4.9,0.0
20230817:1111,445.53,549.56,49.83,19.29,5.45,0.0
20230817:1211,547.1,678.93,49.49,20.1,5.03,0.0
20230817:1311,214.53,275.19,45.83,20.55,4.9,0.0
20230817:1411,56.05,85.18,39.66,20.57,4.97,0.0
20230817:1511,134.37,179.47,31.9,20.27,4.83,0.0
20230817:1611,113.1,154.38,23.28,19.84,4.62,0.0
20230817:1711,75.37,114.9,14.36,19.51,4.55,0.0
20230817:1811,15.43,32.03,5.54,18.89,4.14,0.0
20230817:1911,0.0,0.0,0.0,17.94,3.72,0.0
20230817:2011,0.0,0.0,0.0,17.52,3.52,0.0
20230817:2111,0.0,0.0,0.0,17.3,3.38,0.0
20230817:2211,0.0,0.0,0.0,17.15,3.03,0.0
20230817:2311,0.0,0.0,0.0,17.03,2.76,0.0
20230818:0011,0.0,0.0,0.0,16.96,2.69,0.0
20230818:0111,0.0,0.0,0.0,16.83,2.76,0.0
20230818:0211,0.0,0.0,0.0,16.71,2.83,0.0
20230818:0311,0.0,0.0,0.0,16.51,2.83,0.0
20230818:0411,0.0,0.0,0.0,16.46,2.62,0.0
20230818:0511,7.71,20.33,7.03,16.53,2.28,0.0
20230818:0611,73.7,106.29,15.9,16.91,2.28,0.0
20230818:0711,131.6,174.46,24.8,17.21,2.62,0.0
20230818:0811,134.73,178.89,33.28,18.09,2.55,0.0
20230818:0911,248.5,315.8,40.77,19.27,2.48,0.0
20230818:1011,348.41,440.42,46.49,20.63,2.48,0.0
20230818:1111,322.54,410.76,49.52,22.21,3.03,0.0
20230818:1211,425.39,542.25,49.16,23.64,3.24,0.0
20230818:1311,394.28,504.28,45.51,24.06,2.9,0.0
20230818:1411,375.7,482.2,39.35,24.19,2.28,0.0
20230818:1511,378.99,489.7,31.6,24.38,2.0,0.0
20230818:1611,223.58,306.67,23.0,24.61,2.21,0.0
20230818:1711,70.03,129.51,14.07,24.32,2.55,0.0
20230818:1811,10.01,24.49,5.25,23.58,2.83,0.0
20230818:1911,0.0,0.0,0.0,22.49,2.9,0.0
20230818:2011,0.0,0.0,0.0,22.02,3.03,0.0
20230818:2111,0.0,0.0,0.0,21.72,2.83,0.0
20230818:2211,0.0,0.0,0.0,21.58,2.62,0.0
20230818:2311,0.0,0.0,0.0,21.3,2.83,0.0
20230819:0011,0.0,0.0,0.0,21.15,2.97,0.0
20230819:0111,0.0,0.0,0.0,20.81,3.1,0.0
20230819:0211,0.0,0.0,0.0,20.49,3.17,0.0
20230819:0311,0.0,0.0,0.0,20.25,3.03,0.0
20230819:0411,0.0,0.0,0.0,20.07,2.9,0.0
20230819:0511,14.18,30.78,6.8,19.97,2.76,0.0
20230819:0611,107.18,151.52,15.68,20.63,2.69,0.0
20230819:0711,95.22,134.3,24.57,22.56,3.03,0.0
20230819:0811,115.86,160.1,33.04,23.66,3.24,0.0
20230819:0911,227.41,296.75,40.51,24.69,3.45,0.0
20230819:1011,314.89,406.42,46.2,25.87,3.79,0.0
20230819:1111,279.88,364.94,49.2,26.97,4.0,0.0
20230819:1211,74.52,111.31,48.84,27.91,4.34,0.0
20230819:1311,123.37,172.29,45.19,28.07,4.41,0.0
20230819:1411,35.16,60.01,39.04,25.47,4.0,0.0
20230819:1511,76.13,111.31,31.3,23.49,3.52,0.0
20230819:1611,37.78,62.92,22.71,23.23,3.38,0.0
20230819:1711,51.62,81.31,13.78,22.67,4.0,0.0
20230819:1811,12.63,28.26,4.96,21.5,3.86,0.0
20230819:1911,0.0,0.0,0.0,19.57,3.1,0.0
20230819:2011,0.0,0.0,0.0,18.61,2.83,0.0
20230819:2111,0.0,0.0,0.0,17.89,2.34,0.0
20230819:2211,0.0,0.0,0.0,17.28,2.28,0.0
20230819:2311,0.0,0.0,0.0,16.9,2.28,0.0
20230820:0011,0.0,0.0,0.0,16.49,2.21,0.0
20230820:0111,0.0,0.0,0.0,16.09,2.28,0.0
20230820:0211,0.0,0.0,0.0,15.82,2.34,0.0
20230820:0311,0.0,0.0,0.0,15.64,2.48,0.0
20230820:0411,0.0,0.0,0.0,15.49,2.55,0.0
20230820:0511,25.69,51.51,6.58,15.54,2.48,0.0
20230820:0611,179.53,246.73,15.46,16.49,2.28,0.0
20230820:0711,361.28,453.73,24.35,18.38,2.48,0.0
20230820:0811,532.07,665.63,32.8,19.59,2.76,0.0
20230820:0911,641.05,813.28,40.25,20.73,2.97,0.0
20230820:1011,718.16,920.77,45.91,21.86,3.52,0.0
20230820:1111,759.99,981.72,48.88,22.72,3.79,0.0
20230820:1211,754.97,978.41,48.5,23.39,3.72,0.0
20230820:1311,603.47,772.62,44.86,23.59,3.38,0.0
20230820:1411,536.33,682.86,38.73,23.66,3.24,0.0
20230820:1511,405.55,517.71,31.0,23.44,3.17,0.0
20230820:1611,238.89,325.84,22.41,22.93,3.1,0.0
20230820:1711,67.76,124.04,13.49,22.14,2.41,0.0
20230820:1811,12.02,27.32,4.66,21.08,1.66,0.0
20230820:1911,0.0,0.0,0.0,19.77,1.59,0.0
20230820:2011,0.0,0.0,0.0,18.02,1.38,0.0
20230820:2111,0.0,0.0,0.0,17.79,0.97,0.0
20230820:2211,0.0,0.0,0.0,17.93,0.76,0.0
20230820:2311,0.0,0.0,0.0,16.4,1.17,0.0
20230821:0011,0.0,0.0,0.0,15.12,1.52,0.0
20230821:0111,0.0,0.0,0.0,14.49,1.59,0.0
20230821:0211,0.0,0.0,0.0,14.05,1.72,0.0
20230821:0311,0.0,0.0,0.0,14.0,1.66,0.0
20230821:0411,0.0,0.0,0.0,14.03,1.45,0.0
20230821:0511,22.07,44.07,6.35,14.28,1.31,0.0
20230821:0611,171.12,235.71,15.23,15.57,1.03,0.0
20230821:0711,346.47,439.15,24.12,17.38,0.76,0.0
20230821:0811,512.05,651.28,32.56,19.14,1.03,0.0
20230821:0911,619.12,800.8,39.98,20.87,1.45,0.0
20230821:1011,694.21,913.06,45.62,22.25,1.72,0.0
20230821:1111,733.33,974.1,48.56,23.08,1.86,0.0
20230821:1211,730.03,969.82,48.17,23.56,1.93,0.0
20230821:1311,626.63,818.08,44.53,23.99,2.07,0.0
20230821:1411,550.2,709.32,38.41,24.05,2.28,0.0
20230821:1511,369.77,476.26,30.69,23.81,2.21,0.0
20230821:1611,222.51,305.51,22.11,23.48,2.21,0.0
20230821:1711,67.48,118.59,13.19,22.58,1.79,0.0
20230821:1811,10.74,25.44,4.36,21.58,1.72,0.0
20230821:1911,0.0,0.0,0.0,20.27,1.86,0.0
20230821:2011,0.0,0.0,0.0,18.75,1.66,0.0
20230821:2111,0.0,0.0,0.0,17.68,1.17,0.0
20230821:2211,0.0,0.0,0.0,18.31,0.62,0.0
20230821:2311,0.0,0.0,0.0,17.87,0.34,0.0
20230822:0011,0.0,0.0,0.0,17.51,0.62,0.0
20230822:0111,0.0,0.0,0.0,17.22,0.83,0.0
20230822:0211,0.0,0.0,0.0,16.42,0.9,0.0
20230822:0311,0.0,0.0,0.0,15.37,1.1,0.0
20230822:0411,0.0,0.0,0.0,15.01,1.38,0.0
20230822:0511,15.5,32.59,6.12,15.02,1.52,0.0
20230822:0611,146.18,201.25,15.01,15.85,1.45,0.0
20230822:0711,267.38,338.59,23.89,18.31,2.07,0.0
20230822:0811,420.31,525.41,32.31,19.72,2.48,0.0
20230822:0911,612.34,775.57,39.71,20.73,2.83,0.0
20230822:1011,479.28,605.77,45.32,21.7,3.03,0.0
20230822:1111,738.36,956.75,48.23,22.6,3.24,0.0
20230822:1211,718.63,927.48,47.83,23.24,3.59,0.0
20230822:1311,620.63,790.29,44.2,23.5,3.93,0.0
20230822:1411,519.26,655.89,38.09,23.6,4.07,0.0
20230822:1511,390.65,496.34,30.38,23.33,4.0,0.0
20230822:1611,215.69,293.64,21.8,22.61,3.72,0.0
20230822:1711,64.18,114.01,12.89,21.5,3.17,0.0
20230822:1811,9.58,23.55,4.05,20.49,2.9,0.0
20230822:1911,0.0,0.0,0.0,19.7,2.69,0.0
20230822:2011,0.0,0.0,0.0,18.61,2.41,0.0
20230822:2111,0.0,0.0,0.0,17.7,1.86,0.0
20230822:2211,0.0,0.0,0.0,16.74,1.66,0.0
20230822:2311,0.0,0.0,0.0,15.95,1.72,0.0
20230823:0011,0.0,0.0,0.0,15.4,1.93,0.0
20230823:0111,0.0,0.0,0.0,15.19,2.07,0.0
20230823:0211,0.0,0.0,0.0,15.04,2.0,0.0
20230823:0311,0.0,0.0,0.0,14.87,2.07,0.0
20230823:0411,0.0,0.0,0.0,15.06,2.0,0.0
20230823:0511,0.0,4.84,5.89,15.39,2.21,0.0
20230823:0611,148.77,205.21,14.78,16.23,2.41,0.0
20230823:0711,326.38,408.43,23.66,17.32,2.48,0.0
20230823:0811,495.23,614.73,32.07,18.53,2.76,0.0
20230823:0911,549.26,687.74,39.44,19.8,3.03,0.0
20230823:1011,415.45,521.4,45.02,20.91,3.38,0.0
20230823:1111,534.75,673.93,47.91,21.68,3.79,0.0
20230823:1211,254.15,325.31,47.49,22.05,4.21,0.0
20230823:1311,363.18,457.75,43.86,22.01,3.93,0.0
20230823:1411,335.44,423.15,37.76,22.04,3.93,0.0
20230823:1511,370.81,468.75,30.07,21.51,3.45,0.0
20230823:1611,76.97,111.28,21.5,20.88,2.83,0.0
20230823:1711,54.57,85.83,12.58,20.24,2.34,0.0
20230823:1811,0.0,4.71,3.74,19.57,1.86,0.0
20230823:1911,0.0,0.0,0.0,18.6,1.79,0.0
20230823:2011,0.0,0.0,0.0,17.73,1.45,0.0
20230823:2111,0.0,0.0,0.0,16.54,1.17,0.0
20230823:2211,0.0,0.0,0.0,16.25,0.9,0.0
20230823:2311,0.0,0.0,0.0,16.51,0.69,0.0
20230824:0011,0.0,0.0,0.0,16.07,0.62,0.0
20230824:0111,0.0,0.0,0.0,15.78,0.48,0.0
20230824:0211,0.0,0.0,0.0,15.45,0.48,0.0
20230824:0311,0.0,0.0,0.0,15.21,0.69,0.0
20230824:0411,0.0,0.0,0.0,14.01,0.97,0.0
20230824:0511,17.23,37.72,5.66,13.31,1.24,0.0
20230824:0611,79.01,112.76,14.55,14.8,1.17,0.0
20230824:0711,342.92,429.09,23.42,16.21,1.66,0.0
20230824:0811,491.94,612.23,31.82,18.0,2.14,0.0
20230824:0911,489.31,612.37,39.17,19.97,2.83,0.0
20230824:1011,247.61,318.03,44.71,21.69,2.9,0.0
20230824:1111,137.31,185.84,47.57,22.89,2.76,0.0
20230824:1211,384.11,490.87,47.14,23.43,2.69,0.0
20230824:1311,174.69,232.02,43.52,23.07,2.0,0.0
20230824:1411,36.31,60.98,37.43,22.92,2.0,0.0
20230824:1511,38.59,63.88,29.75,22.75,2.41,0.0
20230824:1611,29.72,52.27,21.18,22.89,2.41,0.0
20230824:1711,11.75,27.1,12.27,23.0,2.97,0.0
20230824:1811,0.0,2.83,3.43,22.29,3.52,0.0
20230824:1911,0.0,0.0,0.0,20.38,2.69,0.0
20230824:2011,0.0,0.0,0.0,19.97,2.48,0.0
20230824:2111,0.0,0.0,0.0,19.76,2.55,0.0
20230824:2211,0.0,0.0,0.0,19.64,2.83,0.0
20230824:2311,0.0,0.0,0.0,19.54,3.1,0.0
20230825:0011,0.0,0.0,0.0,19.46,2.9,0.0
20230825:0111,0.0,0.0,0.0,19.21,2.69,0.0
20230825:0211,0.0,0.0,0.0,19.02,2.62,0.0
20230825:0311,0.0,0.0,0.0,18.72,2.41,0.0
20230825:0411,0.0,0.0,0.0,18.47,2.34,0.0
20230825:0511,4.15,14.52,5.42,18.41,1.93,0.0
20230825:0611,22.34,41.62,14.32,18.89,2.28,0.0
20230825:0711,61.76,91.95,23.19,19.49,3.17,0.0
20230825:0811,93.07,130.67,31.57,20.27,1.86,0.0
20230825:0911,147.5,197.91,38.89,21.15,0.76,0.0
20230825:1011,99.42,139.38,44.4,21.76,1.45,0.0
20230825:1111,109.0,151.0,47.24,22.0,2.14,0.0
20230825:1211,37.23,61.95,46.79,22.01,1.93,0.0
20230825:1311,60.85,91.95,43.17,22.07,1.86,0.0
20230825:1411,49.39,77.43,37.09,21.76,2.07,0.0
20230825:1511,19.97,38.72,29.42,21.04,1.72,0.0
20230825:1611,31.5,54.2,20.87,20.61,0.83,0.0
20230825:1711,4.11,14.52,11.96,20.08,0.48,0.0
20230825:1811,0.0,1.88,3.11,19.45,0.69,0.0
20230825:1911,0.0,0.0,0.0,18.18,1.38,0.0
20230825:2011,0.0,0.0,0.0,17.85,1.59,0.0
20230825:2111,0.0,0.0,0.0,17.56,0.97,0.0
20230825:2211,0.0,0.0,0.0,17.31,0.83,0.0
20230825:2311,0.0,0.0,0.0,17.24,1.24,0.0
20230826:0011,0.0,0.0,0.0,16.79,1.72,0.0
20230826:0111,0.0,0.0,0.0,16.2,2.21,0.0
20230826:0211,0.0,0.0,0.0,15.96,2.34,0.0
20230826:0311,0.0,0.0,0.0,15.71,2.62,0.0
20230826:0411,0.0,0.0,0.0,15.7,2.69,0.0
20230826:0511,13.99,31.65,5.19,15.56,2.48,0.0
20230826:0611,154.54,213.77,14.09,15.64,2.83,0.0
20230826:0711,138.51,181.06,22.95,15.81,4.0,0.0
20230826:0811,210.29,264.47,31.32,16.29,4.34,0.0
20230826:0911,492.0,600.82,38.62,16.61,4.0,0.0
20230826:1011,558.07,688.72,44.1,17.74,3.93,0.0
20230826:1111,342.77,425.98,46.9,18.35,3.86,0.0
20230826:1211,549.5,683.44,46.44,18.97,3.79,0.0
20230826:1311,264.13,332.9,42.82,19.46,4.34,0.0
20230826:1411,293.13,364.87,36.76,18.47,4.62,0.0
20230826:1511,93.29,129.7,29.1,18.73,3.79,0.0
20230826:1611,67.61,98.73,20.55,18.58,3.38,0.0
20230826:1711,52.1,102.18,11.64,18.46,3.1,0.0
20230826:1811,3.43,13.19,2.79,17.83,2.62,0.0
20230826:1911,0.0,0.0,0.0,15.89,1.66,0.0
20230826:2011,0.0,0.0,0.0,15.64,1.93,0.0
20230826:2111,0.0,0.0,0.0,15.16,2.14,0.0
20230826:2211,0.0,0.0,0.0,14.83,2.21,0.0
20230826:2311,0.0,0.0,0.0,14.55,2.28,0.0
20230827:0011,0.0,0.0,0.0,14.22,2.28,0.0
20230827:0111,0.0,0.0,0.0,14.05,2.21,0.0
